Alias,Title,Subtitle,Description,Requirement,Benefit,Audience,Section,Lecture,Duration / format,Type,Link
,,,,,,,,Lưu ý quan trọng về kế hoạch ứng phó rủi ro,2:55,Video,
,,,,,,,,Quy trình kiểm soát rủi ro,5:36,Video,
,,,,,,,,Các câu hỏi và câu trả lời phần 11,14:52,Video,
,,,,,,,,Trắc nghiệm Phần 11: Khối kiến thức quản lý rủi ro,30 câu hỏi,Quiz,
,,,,,,,Phần 12: Khối kiến thức quản lý mua hàng,,,,
,,,,,,,,Tài liệu phát tay tay cho Phần 12 - Thuyết trình,95 trang,Document,
,,,,,,,,Nội dung,1:40,Video,
,,,,,,,,Tổng quan về quản lý mua hàng,1:25,Video,
,,,,,,,,Các khái niệm mua hàng,5:09,Video,
,,,,,,,,Vai trò của người quản lý dự án trong mua hàng,5:15,Video,
,,,,,,,,Ký kết tập trung và phi tập trung,1:17,Video,
,,,,,,,,Lên kế hoạch cho Quy trình quản lý mua hàng,2:05,Video,
,,,,,,,,Hợp đồng Giá cố định,7:24,Video,
,,,,,,,,Hợp đồng chi phí bồi hoàn,8:09,Video,
,,,,,,,,Hợp đồng về thời gian & nguyên vật liệu,3:19,Video,
,,,,,,,,Điều khoản & khái niệm về Hợp đồng,9:07,Video,
,,,,,,,,Công cụ & Kỹ thuật sử dụng trong việc lên kế hoạch quản lý mua hàng,6:09,Video,
,,,,,,,,Kế hoạch Quản lý mua hàng,4:43,Video,
,,,,,,,,Bảng kê công việc mua hàng,1:47,Video,
,,,,,,,,Tài liệu mua hàng (Bid),3:37,Video,
,,,,,,,,Tiêu chí lựa chọn nguồn,4:24,Video,
,,,,,,,,Điều khoản & khái niệm về mua hàng khác,7:40,Video,
,,,,,,,,Các hình thức mua hàng không cạnh tranh,2:28,Video,
,,,,,,,,Quy trình thực hiện mua hàng,2:06,Video,
,,,,,,,,Công cụ & Kỹ thuật sử dụng trong thực hiện mua hàng,14:47,Video,
,,,,,,,,Kiểm soát quá trình mua hàng,4:29,Video,
,,,,,,,,Công cụ & Kỹ thuật sử dụng trong kiểm soát mua hàng,4:30,Video,
,,,,,,,,Quy trình chốt mua hàng,3:57,Video,
,,,,,,,,Kết quả đầu ra chính của quá trình mua hàng,2:58,Video,
,,,,,,,,Các câu hỏi và câu trả lời phần 12,13:11,Video,
,,,,,,,,Trắc nghiệm Phần 12: Khối kiến thức quản lý mua sắm,25 câu hỏi,Quiz,
,,,,,,,Phần 13: Khối kiến thức quản lý nhóm hữu quan (stakeholder),,,,
,,,,,,,,Tài liệu phát tay tay cho Phần 13 - Thuyết trình,38 trang,Document,
,,,,,,,,Nội dung,2:11,Video,
,,,,,,,,Tổng quan về quản lý các nhóm hữu quan,4:07,Video,
,,,,,,,,Xác định quy trình nhóm hữu quan,4:18,Video,
,,,,,,,,Công cụ và kỹ thuật được dùng trong quy trình xác định nhóm hữu quan.,7:36,Video,
,,,,,,,,Stakeholder register (bảng phân tích nhóm hữu quan),3:37,Video,
,,,,,,,,Lên kế hoạch cho quy trình quản lý nhóm hữu quan,2:42,Video,
,,,,,,,,Công cụ và kỹ thuật được dùng trong lên kế hoạch quy trình quản lý nhóm hữu quan,6:41,Video,
,,,,,,,,Kế hoạch quản lý nhóm hữu quan,3:56,Video,
,,,,,,,,Quản lý quy trình liên kết nhóm hữu quan,5:08,Video,
,,,,,,,,Kiểm soát quy trình liên kết nhóm hữu quan,1:29,Video,
,,,,,,,,Các câu hỏi và câu trả lời phần 13,6:54,Video,
,,,,,,,,Trắc nghiệm Phần 13: Khối kiến thức quản lý cổ đông,11 câu hỏi,Quiz,
,,,,,,,Phần 14: Những điều cần nhớ trong kì thi PMP,,,,
,,,,,,,,Những khái niệm thường xuất hiện trong kì thi,3 trang,Document,
,,,,,,,,Những điều cần biết cho kì thi,5 trang,,
,,,,,,,Phần 15: Bài thi mẫu PMP,,,,
,,,,,,,,Bài kiểm tra mẫu PMP,200 câu hỏi,Quiz,
,,,,,,,Phần 16: Ưu đãi đặc biệt,,,,
,,,,,,,,Ưu đãi đặc biệt,1 trang,Document,
,,,,,,,Phần 17: BONUS - Giảm 50% cho tất cả khóa học của bạn,,,,
,,,,,,,,"BONUS - Giảm 50% cho tất cả khóa học của bạn
Tổng quan",4 trang,Document,
