Alias,Title,Subtitle,Description,Requirement,Benefit,Audience,Section,Lecture,Duration / format,Type,Link
,,,"Để tiếp tục ""khuyến hhích"" bạn thử nghiệm khóa học hôm nay... tôi có một vài phần thưởng tặng kèm.",,,,,,,,
,,,"Tặng thêm # 1: Khóa học ""By-The-Numbers""",,,,,,,,
,,,"Phần yêu thích của tôi về toàn bộ hệ thống ... bạn sẽ được truy cập trực tuyến tức thì tới video này ngay lập tức và tôi sẽ hướng dẫn bạn từng bước về một ngón đòn bí mật (mà chỉ một vài cấp cao Lực lượng đặc biệt và tôi biết) để không chỉ tăng tốc độ học tập của bạn, mà còn về bất kỳ chủ đề nào khác mà bạn muốn tìm hiểu ... như ngoại ngữ, hướng dẫn kỹ thuật, hoặc các kỹ năng chuyên nghiệp khác.",,,,,,,,
,,,"Điều này là rất cao cấp (thậm chí mang tính phân loại, ở một số nước) thông tin mà bạn có thể sử dụng để cạnh tranh và giành chiến thắng trong công việc, trong thể thao và khi bị khóa trong chiến đấu sinh tử với một số quái vật tấn công gia đình của bạn trên các đường phố.",,,,,,,,
,,,Bonus # 2 Tự học phòng vệ của phụ nữ,,,,,,,,
,,,"Khi tôi bắt đầu xem có bao nhiêu người đàn ông đã sử dụng Cận chiến để kéo người phụ nữ ... bằng cách gây ấn tượng với người vợ của họ ... và dạy con gái của họ bảo vệ mình ... Tôi nghĩ đã đến lúc tôi tạo ra một video cụ thể để giải quyết những lo ngại lớn nhất của phụ nữ (Hiếp dâm, bị đột nhập, trộm xe, những kẻ rình mò, vv).",,,,,,,,
,,,Kinh nghiệm tự vệ của phụ nữ bao gồm tất cả những điều trên và nhiều hơn nữa.,,,,,,,,
,,,Bởi hãy đối diện đi.....,,,,,,,,
,,,"Bạn không bao giờ biết có ai đang theo dõi, rình rập và thăm dò vợ hoặc con gái của bạn ngay bây giờ không cho dù cô ấy chỉ đang đi bộ qua bãi đậu xe trung tâm, đẩy một chiếc xe thông qua các cửa hàng tạp hóa hoặc đang tập gym tại các phòng tập thể dục.",,,,,,,,
,,,"Phụ nữ là những người có bản năng muốn giúp đỡ mọi người. Và kẻ bệnh hoạn, hiếp dâm và giết người hàng loạt sử dụng thực tế này để thu hút phụ nữ vào nơi hoang vắng, nơi bị cô lập mà không ai có thể nghe thấy tiếng la hét của họ.",,,,,,,,
,,,Nhưng bạn sẽ không phải lo lắng về điều đó nữa.,,,,,,,,
,,,"Bởi vì một khi người vợ hoặc con gái của bạn xem video trực tuyến này, cô sẽ không bao giờ là ""mồi ngon"" cho những thằng bệnh hoạn. Tôi nhận được lời chứng thực về video này mọi lúc từ những người phụ nữ sợ đi bộ đến xe của họ vào ban đêm hoặc những người đã bị rình rập bởi bạn trai cũ.",,,,,,,,
,,,Trong thực tế ... điều đầu tiên tôi khuyên bạn nên làm sau khi bạn đầu tư vào Cận chiến là ngồi xuống cùng vợ hay con gái của bạn và cho họ xem video này. Nó rất có thể cứu sống họ.,,,,,,,,
,,,"Dù sao, đó là là tất cả những gì tôi muốn nói. Bây giờ nó phụ thuộc vào bạn ...",,,,,,,,
,,,"Nếu bạn đã có những công cụ tốt, tôi có thể chỉ cho bạn những phương pháp tự vệ được phát triển nhiều nhất.",,,,,,,,
,,,Và trong khi tôi không hứa hẹn rằng bạn có thể trở thành một tên giết người được đào tạo qua một đêm...,,,,,,,,
,,,"Tôi có thể đảm bảo bạn sẽ có những kỹ năng, sự tự tin và khả năng gần như huyền diệu để bảo vệ gia đình của bạn trong một cuộc tấn công bạo lực và không bao giờ sợ bất kỳ người đàn ông nào.",,,,,,,,
,,,"Nhưng thời gian có hạn, và bạn phải nhanh lên.",,,,,,,,
,,,Tôi có quyền chấm dứt khóa học này (và giá cả cực kỳ thấp) bất cứ lúc nào mà không báo trước.,,,,,,,,
,,,"Vì vậy, nếu bạn nghiêm túc về việc học này, đừng trì hoãn hoặc ""để dành"" cho sau này.",,,,,,,,
,,,Và đừng quên ...,,,,,,,,
,,,"Với chính sách hoàn tiền trong 30 ngày của Tudemy, 100% tiền sẽ được đảm bảo hoàn lại",,,,,,,,
,,,"Vì thế nên, không bao giờ bạn bị lỗ từ món hời này!",,,,,,,,
,,,Đừng bỏ lỡ!,,,,,,,,
,,,"Nhấp vào nút ""Mua khóa học"" ở trên để học.",,,,,,,,
,,,"Điều đó có nghĩa là nếu bạn đặt hàng ngày hôm nay, bạn sẽ nhận được một số mánh ""nâng cao "" mà chỉ có một số ít người trên thế giới sở hữu.",,,,,,,,
